starttime	seconds	ctime	dtime	ttime	wait
Fri Dec 08 00:05:11 2023	1702022711	1	11	12	10
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	6
Fri Dec 08 00:05:13 2023	1702022713	1	11	12	2
Fri Dec 08 00:05:07 2023	1702022707	0	12	12	11
Fri Dec 08 00:05:14 2023	1702022714	1	11	12	11
Fri Dec 08 00:05:04 2023	1702022704	1	11	12	7
Fri Dec 08 00:05:13 2023	1702022713	1	12	12	6
Fri Dec 08 00:05:10 2023	1702022710	1	11	12	10
Fri Dec 08 00:05:14 2023	1702022714	1	12	12	9
Fri Dec 08 00:05:12 2023	1702022712	1	11	12	11
Fri Dec 08 00:05:04 2023	1702022704	1	11	12	6
Fri Dec 08 00:05:02 2023	1702022702	1	11	12	4
Fri Dec 08 00:05:02 2023	1702022702	1	12	12	8
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	11
Fri Dec 08 00:04:59 2023	1702022699	1	12	12	10
Fri Dec 08 00:05:01 2023	1702022701	1	12	12	4
Fri Dec 08 00:05:09 2023	1702022709	1	12	12	8
Fri Dec 08 00:05:10 2023	1702022710	1	11	12	8
Fri Dec 08 00:05:12 2023	1702022712	1	12	12	11
Fri Dec 08 00:05:09 2023	1702022709	1	12	12	5
Fri Dec 08 00:05:14 2023	1702022714	1	12	12	12
Fri Dec 08 00:05:03 2023	1702022703	1	12	12	3
Fri Dec 08 00:05:07 2023	1702022707	1	12	12	11
Fri Dec 08 00:05:02 2023	1702022702	1	12	12	2
Fri Dec 08 00:05:00 2023	1702022700	1	12	12	8
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	8
Fri Dec 08 00:04:59 2023	1702022699	0	12	12	12
Fri Dec 08 00:05:07 2023	1702022707	1	12	12	11
Fri Dec 08 00:05:10 2023	1702022710	0	12	12	6
Fri Dec 08 00:05:14 2023	1702022714	1	12	12	5
Fri Dec 08 00:05:01 2023	1702022701	1	12	12	7
Fri Dec 08 00:05:08 2023	1702022708	1	12	12	10
Fri Dec 08 00:04:59 2023	1702022699	1	12	12	11
Fri Dec 08 00:05:01 2023	1702022701	1	12	12	5
Fri Dec 08 00:05:05 2023	1702022705	1	11	12	8
Fri Dec 08 00:05:00 2023	1702022700	1	12	12	2
Fri Dec 08 00:05:10 2023	1702022710	1	12	12	11
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	12
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	9
Fri Dec 08 00:05:13 2023	1702022713	1	12	12	10
Fri Dec 08 00:05:08 2023	1702022708	1	12	12	4
Fri Dec 08 00:05:13 2023	1702022713	1	12	12	4
Fri Dec 08 00:05:05 2023	1702022705	0	12	12	9
Fri Dec 08 00:05:00 2023	1702022700	1	12	12	12
Fri Dec 08 00:05:01 2023	1702022701	1	12	12	7
Fri Dec 08 00:05:13 2023	1702022713	1	12	12	11
Fri Dec 08 00:05:10 2023	1702022710	1	12	12	5
Fri Dec 08 00:05:09 2023	1702022709	1	12	12	3
Fri Dec 08 00:05:10 2023	1702022710	1	12	12	4
Fri Dec 08 00:05:08 2023	1702022708	1	12	12	9
Fri Dec 08 00:05:12 2023	1702022712	0	12	12	11
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	5
Fri Dec 08 00:05:09 2023	1702022709	1	12	12	11
Fri Dec 08 00:05:01 2023	1702022701	1	12	12	7
Fri Dec 08 00:05:14 2023	1702022714	1	12	12	11
Fri Dec 08 00:05:03 2023	1702022703	1	12	12	11
Fri Dec 08 00:05:14 2023	1702022714	1	12	12	4
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	4
Fri Dec 08 00:05:04 2023	1702022704	1	12	12	5
Fri Dec 08 00:05:12 2023	1702022712	1	12	12	3
Fri Dec 08 00:05:03 2023	1702022703	1	12	12	2
Fri Dec 08 00:05:13 2023	1702022713	1	12	12	9
Fri Dec 08 00:05:00 2023	1702022700	1	12	12	11
Fri Dec 08 00:05:02 2023	1702022702	1	12	12	6
Fri Dec 08 00:05:04 2023	1702022704	0	12	12	2
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	12
Fri Dec 08 00:05:08 2023	1702022708	1	12	12	11
Fri Dec 08 00:05:12 2023	1702022712	1	12	12	12
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	7
Fri Dec 08 00:05:14 2023	1702022714	1	12	12	11
Fri Dec 08 00:05:08 2023	1702022708	0	12	12	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	12	11
Fri Dec 08 00:05:02 2023	1702022702	1	12	12	11
Fri Dec 08 00:05:12 2023	1702022712	1	12	12	12
Fri Dec 08 00:05:06 2023	1702022706	1	12	12	8
Fri Dec 08 00:05:10 2023	1702022710	0	12	12	12
Fri Dec 08 00:04:59 2023	1702022699	1	12	12	9
Fri Dec 08 00:05:10 2023	1702022710	1	12	12	2
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	9
Fri Dec 08 00:05:10 2023	1702022710	1	12	12	6
Fri Dec 08 00:05:11 2023	1702022711	1	12	12	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	12	7
Fri Dec 08 00:05:06 2023	1702022706	1	12	12	5
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	5
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	3
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	9
Fri Dec 08 00:05:09 2023	1702022709	0	12	13	5
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	5
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	3
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	11
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	10
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	4
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	11
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	11
Fri Dec 08 00:04:59 2023	1702022699	0	12	13	6
Fri Dec 08 00:05:00 2023	1702022700	0	12	13	8
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	6
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	11
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	4
Fri Dec 08 00:05:10 2023	1702022710	0	12	13	12
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	6
Fri Dec 08 00:05:00 2023	1702022700	1	12	13	7
Fri Dec 08 00:05:00 2023	1702022700	1	12	13	10
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	12
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	12
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	6
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	12
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	8
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	11
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	9
Fri Dec 08 00:05:03 2023	1702022703	0	12	13	11
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	7
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	7
Fri Dec 08 00:05:06 2023	1702022706	1	12	13	4
Fri Dec 08 00:05:02 2023	1702022702	0	12	13	6
Fri Dec 08 00:05:09 2023	1702022709	0	12	13	9
Fri Dec 08 00:05:03 2023	1702022703	0	12	13	10
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	10
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	6
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	9
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	3
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	11
Fri Dec 08 00:05:01 2023	1702022701	0	12	13	11
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	12
Fri Dec 08 00:05:01 2023	1702022701	1	12	13	9
Fri Dec 08 00:05:01 2023	1702022701	1	12	13	11
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	3
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	11
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	5
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	2
Fri Dec 08 00:05:01 2023	1702022701	1	12	13	7
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	3
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	3
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	11
Fri Dec 08 00:04:59 2023	1702022699	1	12	13	10
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	12
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	11
Fri Dec 08 00:05:08 2023	1702022708	0	12	13	5
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	8
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	3
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	3
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	6
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	4
Fri Dec 08 00:05:10 2023	1702022710	0	12	13	11
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	12
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	9
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	11
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	9
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	10
Fri Dec 08 00:05:00 2023	1702022700	1	12	13	11
Fri Dec 08 00:05:01 2023	1702022701	1	12	13	8
Fri Dec 08 00:04:59 2023	1702022699	1	12	13	11
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	12
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	7
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	9
Fri Dec 08 00:04:59 2023	1702022699	0	12	13	8
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	9
Fri Dec 08 00:05:10 2023	1702022710	0	12	13	4
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	8
Fri Dec 08 00:05:00 2023	1702022700	1	12	13	10
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	12
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	6
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	10
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	11
Fri Dec 08 00:05:09 2023	1702022709	0	12	13	5
Fri Dec 08 00:04:59 2023	1702022699	1	12	13	12
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	5
Fri Dec 08 00:04:59 2023	1702022699	1	12	13	12
Fri Dec 08 00:05:14 2023	1702022714	0	12	13	7
Fri Dec 08 00:05:15 2023	1702022715	0	12	13	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	9
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	12
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	10
Fri Dec 08 00:05:01 2023	1702022701	1	12	13	6
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	7
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	9
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	10
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	12
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	7
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	10
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	10
Fri Dec 08 00:05:11 2023	1702022711	0	12	13	12
Fri Dec 08 00:05:12 2023	1702022712	0	12	13	12
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	11
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	7
Fri Dec 08 00:05:01 2023	1702022701	1	12	13	12
Fri Dec 08 00:05:10 2023	1702022710	0	12	13	8
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	9
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	6
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	4
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	11
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	12
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	10
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	9
Fri Dec 08 00:05:08 2023	1702022708	0	13	13	10
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	12
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	9
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	4
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	10
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	12
Fri Dec 08 00:05:08 2023	1702022708	0	12	13	12
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	8
Fri Dec 08 00:05:02 2023	1702022702	0	12	13	1
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	12
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	12
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	7
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	11
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	4
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	11
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	11
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	9
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	4
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	10
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	8
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	12
Fri Dec 08 00:05:14 2023	1702022714	0	13	13	12
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	8
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	11
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	11
Fri Dec 08 00:05:10 2023	1702022710	0	13	13	5
Fri Dec 08 00:05:06 2023	1702022706	1	12	13	12
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	8
Fri Dec 08 00:05:03 2023	1702022703	0	13	13	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	3
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	3
Fri Dec 08 00:05:12 2023	1702022712	0	13	13	4
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	4
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	8
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	7
Fri Dec 08 00:05:03 2023	1702022703	1	12	13	5
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	3
Fri Dec 08 00:05:00 2023	1702022700	1	12	13	2
Fri Dec 08 00:05:10 2023	1702022710	0	13	13	12
Fri Dec 08 00:05:07 2023	1702022707	1	13	13	10
Fri Dec 08 00:05:11 2023	1702022711	1	12	13	11
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	12
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	7
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	12
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	10
Fri Dec 08 00:05:10 2023	1702022710	1	12	13	6
Fri Dec 08 00:05:10 2023	1702022710	0	13	13	12
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	9
Fri Dec 08 00:05:01 2023	1702022701	1	13	13	8
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	9
Fri Dec 08 00:05:01 2023	1702022701	0	13	13	12
Fri Dec 08 00:05:04 2023	1702022704	1	13	13	12
Fri Dec 08 00:05:09 2023	1702022709	0	13	13	12
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	10
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	7
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	10
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	12
Fri Dec 08 00:05:00 2023	1702022700	1	13	13	3
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	12
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	2
Fri Dec 08 00:05:09 2023	1702022709	1	13	13	10
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	7
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	5
Fri Dec 08 00:05:06 2023	1702022706	0	13	13	8
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	3
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	10
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	10
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	4
Fri Dec 08 00:05:01 2023	1702022701	0	13	13	12
Fri Dec 08 00:05:06 2023	1702022706	1	12	13	4
Fri Dec 08 00:05:11 2023	1702022711	1	13	13	12
Fri Dec 08 00:05:00 2023	1702022700	1	12	13	11
Fri Dec 08 00:05:07 2023	1702022707	1	12	13	11
Fri Dec 08 00:05:13 2023	1702022713	1	12	13	10
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	7
Fri Dec 08 00:05:09 2023	1702022709	1	13	13	10
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	9
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	12
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	10
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	3
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	6
Fri Dec 08 00:05:10 2023	1702022710	0	13	13	9
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	7
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	5
Fri Dec 08 00:05:01 2023	1702022701	1	13	13	8
Fri Dec 08 00:05:06 2023	1702022706	1	13	13	6
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	12
Fri Dec 08 00:05:11 2023	1702022711	1	13	13	6
Fri Dec 08 00:05:07 2023	1702022707	1	13	13	6
Fri Dec 08 00:05:13 2023	1702022713	0	13	13	8
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	2
Fri Dec 08 00:05:09 2023	1702022709	1	13	13	11
Fri Dec 08 00:05:11 2023	1702022711	1	13	13	12
Fri Dec 08 00:05:08 2023	1702022708	0	13	13	10
Fri Dec 08 00:04:59 2023	1702022699	1	13	13	5
Fri Dec 08 00:05:00 2023	1702022700	0	13	13	2
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	9
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	4
Fri Dec 08 00:05:00 2023	1702022700	1	13	13	11
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	5
Fri Dec 08 00:05:05 2023	1702022705	1	13	13	10
Fri Dec 08 00:05:09 2023	1702022709	1	12	13	9
Fri Dec 08 00:05:02 2023	1702022702	1	13	13	9
Fri Dec 08 00:05:02 2023	1702022702	1	13	13	12
Fri Dec 08 00:05:08 2023	1702022708	1	13	13	3
Fri Dec 08 00:05:07 2023	1702022707	0	13	13	9
Fri Dec 08 00:05:08 2023	1702022708	0	13	13	5
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	8
Fri Dec 08 00:05:11 2023	1702022711	1	13	13	11
Fri Dec 08 00:05:02 2023	1702022702	0	13	13	6
Fri Dec 08 00:05:02 2023	1702022702	1	12	13	6
Fri Dec 08 00:05:06 2023	1702022706	1	12	13	5
Fri Dec 08 00:05:05 2023	1702022705	1	12	13	9
Fri Dec 08 00:05:08 2023	1702022708	0	13	13	12
Fri Dec 08 00:05:14 2023	1702022714	1	13	13	3
Fri Dec 08 00:05:12 2023	1702022712	1	12	13	5
Fri Dec 08 00:04:59 2023	1702022699	1	13	13	8
Fri Dec 08 00:05:00 2023	1702022700	1	13	13	9
Fri Dec 08 00:04:59 2023	1702022699	1	13	13	12
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	12
Fri Dec 08 00:05:07 2023	1702022707	1	13	13	9
Fri Dec 08 00:05:14 2023	1702022714	1	13	13	12
Fri Dec 08 00:05:14 2023	1702022714	1	13	13	4
Fri Dec 08 00:04:59 2023	1702022699	2	12	13	9
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	5
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	5
Fri Dec 08 00:05:08 2023	1702022708	1	12	13	12
Fri Dec 08 00:05:14 2023	1702022714	1	13	13	5
Fri Dec 08 00:05:07 2023	1702022707	1	13	13	11
Fri Dec 08 00:05:05 2023	1702022705	1	13	13	12
Fri Dec 08 00:05:09 2023	1702022709	1	13	13	12
Fri Dec 08 00:05:07 2023	1702022707	0	13	13	8
Fri Dec 08 00:05:08 2023	1702022708	0	13	13	11
Fri Dec 08 00:05:09 2023	1702022709	1	13	13	12
Fri Dec 08 00:05:04 2023	1702022704	1	12	13	3
Fri Dec 08 00:05:05 2023	1702022705	1	13	13	4
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	10
Fri Dec 08 00:04:59 2023	1702022699	0	13	13	9
Fri Dec 08 00:05:11 2023	1702022711	1	13	13	12
Fri Dec 08 00:05:12 2023	1702022712	1	13	13	10
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	7
Fri Dec 08 00:05:13 2023	1702022713	1	13	13	2
Fri Dec 08 00:05:06 2023	1702022706	1	13	13	8
Fri Dec 08 00:05:14 2023	1702022714	1	12	13	3
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	8
Fri Dec 08 00:05:09 2023	1702022709	0	13	13	4
Fri Dec 08 00:05:07 2023	1702022707	1	13	13	12
Fri Dec 08 00:05:10 2023	1702022710	1	13	13	9
Fri Dec 08 00:05:14 2023	1702022714	1	13	13	11
Fri Dec 08 00:05:08 2023	1702022708	1	13	14	12
Fri Dec 08 00:05:02 2023	1702022702	0	13	14	4
Fri Dec 08 00:05:11 2023	1702022711	1	13	14	8
